year,state,incident_date,days_from_transition,crime_type,avg_daily_count,avg_daily_rate_per_100k
2024,CA,2024-03-06,-4,theft_from_building,68,0.17245199576792658
2024,CA,2024-03-06,-4,theft_from_motor_vehicle,255,0.6466949841297246
2024,CA,2024-03-07,-3,burglary,202,0.5122838697811937
2024,CA,2024-03-07,-3,motor_vehicle_theft,254,0.6441589253684317
2024,CA,2024-03-07,-3,robbery,60,0.1521635256775823
2024,CA,2024-03-07,-3,shoplifting,250,0.6340146903232595
2024,CA,2024-03-07,-3,theft_from_building,76,0.19274046585827087
2024,CA,2024-03-07,-3,theft_from_motor_vehicle,237,0.60104592642645
2024,CA,2024-03-08,-2,burglary,205,0.5198920460650728
2024,CA,2024-03-08,-2,motor_vehicle_theft,314,0.796322451046014
2024,CA,2024-03-08,-2,robbery,72,0.18259623081309873
2024,CA,2024-03-08,-2,shoplifting,251,0.6365507490845526
2024,CA,2024-03-08,-2,theft_from_building,90,0.22824528851637343
2024,CA,2024-03-08,-2,theft_from_motor_vehicle,248,0.6289425728006734
2024,CA,2024-03-09,-1,burglary,178,0.45141845951016074
2024,CA,2024-03-09,-1,motor_vehicle_theft,247,0.6264065140393803
2024,CA,2024-03-09,-1,robbery,88,0.22317317099378733
2024,CA,2024-03-09,-1,shoplifting,261,0.6619113366974829
2024,CA,2024-03-09,-1,theft_from_building,58,0.14709140815499622
2024,CA,2024-03-09,-1,theft_from_motor_vehicle,218,0.5528608099618822
2024,CA,2024-03-10,0,burglary,170,0.43112998941981645
2024,CA,2024-03-10,0,motor_vehicle_theft,250,0.6340146903232595
2024,CA,2024-03-10,0,robbery,56,0.14201929063241014
2024,CA,2024-03-10,0,shoplifting,244,0.6187983377555012
2024,CA,2024-03-10,0,theft_from_building,68,0.17245199576792658
2024,CA,2024-03-10,0,theft_from_motor_vehicle,189,0.47931510588438414
2024,CA,2024-03-11,1,burglary,193,0.48945934092955634
2024,CA,2024-03-11,1,motor_vehicle_theft,271,0.6872719243104133
2024,CA,2024-03-11,1,robbery,66,0.1673798782453405
2024,CA,2024-03-11,1,shoplifting,237,0.60104592642645
2024,CA,2024-03-11,1,theft_from_building,62,0.15723564320016836
2024,CA,2024-03-11,1,theft_from_motor_vehicle,253,0.6416228666071386
2024,CA,2024-03-12,2,burglary,167,0.42352181313593734
2024,CA,2024-03-12,2,motor_vehicle_theft,299,0.7582815696266183
2024,CA,2024-03-12,2,robbery,64,0.16230776072275444
2024,CA,2024-03-12,2,shoplifting,261,0.6619113366974829
2024,CA,2024-03-12,2,theft_from_building,79,0.20034864214214998
2024,CA,2024-03-12,2,theft_from_motor_vehicle,228,0.5782213975748126
2024,CA,2024-03-13,3,burglary,205,0.5198920460650728
2024,CA,2024-03-13,3,motor_vehicle_theft,257,0.6517671016523108
2024,CA,2024-03-13,3,robbery,60,0.1521635256775823
2024,CA,2024-03-13,3,shoplifting,233,0.5909016913812778
2024,CA,2024-03-13,3,theft_from_building,90,0.22824528851637343
2024,CA,2024-03-13,3,theft_from_motor_vehicle,240,0.6086541027103292
2024,CA,2024-03-14,4,burglary,181,0.45902663579403985
2024,CA,2024-03-14,4,motor_vehicle_theft,243,0.6162622789942083
2024,CA,2024-03-14,4,robbery,65,0.16484381948404747
2024,CA,2024-03-14,4,shoplifting,293,0.7430652170588601
2024,CA,2024-03-14,4,theft_from_building,75,0.19020440709697786
2024,CA,2024-03-14,4,theft_from_motor_vehicle,261,0.6619113366974829
2024,CA,2024-03-15,5,burglary,192,0.48692328216826325
2024,CA,2024-03-15,5,motor_vehicle_theft,296,0.7506733933427392
2024,CA,2024-03-15,5,robbery,85,0.21556499470990823
2024,CA,2024-03-15,5,shoplifting,290,0.735457040774981
2024,CA,2024-03-15,5,theft_from_building,79,0.20034864214214998
2024,CA,2024-03-15,5,theft_from_motor_vehicle,234,0.5934377501425708
2024,CA,2024-03-16,6,burglary,175,0.44381028322628163
2024,CA,2024-03-16,6,motor_vehicle_theft,277,0.7024882768781715
2024,CA,2024-03-16,6,robbery,67,0.16991593700663354
2024,CA,2024-03-16,6,shoplifting,248,0.6289425728006734
2024,CA,2024-03-16,6,theft_from_building,48,0.12173082054206581
2024,CA,2024-03-16,6,theft_from_motor_vehicle,210,0.532572339871538
2024,CA,2024-03-17,7,burglary,165,0.41844969561335127
2024,CA,2024-03-17,7,motor_vehicle_theft,258,0.6543031604136038
2024,CA,2024-03-17,7,robbery,63,0.1597717019614614
2024,CA,2024-03-17,7,shoplifting,227,0.5756853388135197
2024,CA,2024-03-17,7,theft_from_building,54,0.13694717310982407
2024,CA,2024-03-17,7,theft_from_motor_vehicle,213,0.5401805161554171
2024,CA,2024-03-18,8,burglary,181,0.45902663579403985
2024,CA,2024-03-18,8,motor_vehicle_theft,262,0.664447395458776
2024,CA,2024-03-18,8,robbery,71,0.18006017205180572
2024,CA,2024-03-18,8,shoplifting,265,0.6720555717426551
2024,CA,2024-03-18,8,theft_from_building,86,0.2181010534712013
2024,CA,2024-03-18,8,theft_from_motor_vehicle,235,0.595973808903864
2024,CA,2024-03-19,9,burglary,167,0.42352181313593734
2024,CA,2024-03-19,9,motor_vehicle_theft,252,0.6390868078458456
2024,CA,2024-03-19,9,robbery,63,0.1597717019614614
2024,CA,2024-03-19,9,shoplifting,268,0.6796637480265342
2024,CA,2024-03-19,9,theft_from_building,74,0.1876683483356848
2024,CA,2024-03-19,9,theft_from_motor_vehicle,231,0.5858295738586917
2024,CA,2024-03-20,10,burglary,178,0.45141845951016074
2024,CA,2024-03-20,10,motor_vehicle_theft,247,0.6264065140393803
2024,CA,2024-03-20,10,robbery,83,0.21049287718732212
2024,CA,2024-03-20,10,shoplifting,275,0.6974161593555854
2024,CA,2024-03-20,10,theft_from_building,77,0.19527652461956393
2024,CA,2024-03-20,10,theft_from_motor_vehicle,238,0.6035819851877431
2024,CA,2024-03-21,11,burglary,179,0.4539545182714538
2024,CA,2024-03-21,11,motor_vehicle_theft,257,0.6517671016523108
2024,CA,2024-03-21,11,robbery,78,0.19781258338085697
2024,CA,2024-03-21,11,shoplifting,264,0.669519512981362
2024,CA,2024-03-21,11,theft_from_building,54,0.13694717310982407
2024,CA,2024-03-21,11,theft_from_motor_vehicle,247,0.6264065140393803
2024,CA,2024-03-22,12,burglary,184,0.46663481207791896
2024,CA,2024-03-22,12,motor_vehicle_theft,286,0.7253128057298088
2024,CA,2024-03-22,12,robbery,76,0.19274046585827087
2024,CA,2024-03-22,12,shoplifting,283,0.7177046294459297
2024,CA,2024-03-22,12,theft_from_building,106,0.268822228697062
2024,CA,2024-03-22,12,theft_from_motor_vehicle,253,0.6416228666071386
2024,CA,2024-03-23,13,burglary,168,0.4260578718972304
2024,CA,2024-03-23,13,motor_vehicle_theft,255,0.6466949841297246
2024,CA,2024-03-23,13,robbery,58,0.14709140815499622
2024,CA,2024-03-23,13,shoplifting,290,0.735457040774981
2024,CA,2024-03-23,13,theft_from_building,66,0.1673798782453405
2024,CA,2024-03-23,13,theft_from_motor_vehicle,242,0.6137262202329151
2024,CA,2024-03-24,14,burglary,166,0.42098575437464425
2024,CA,2024-03-24,14,motor_vehicle_theft,233,0.5909016913812778
2024,CA,2024-03-24,14,robbery,59,0.14962746691628923
2024,CA,2024-03-24,14,shoplifting,259,0.6568392191748968
2024,CA,2024-03-24,14,theft_from_building,56,0.14201929063241014
2024,CA,2024-03-24,14,theft_from_motor_vehicle,210,0.532572339871538
2022,NV,2022-02-27,-14,burglary,39,1.2279148494576393
2022,NV,2022-02-27,-14,motor_vehicle_theft,36,1.133459861037821
2022,NV,2022-02-27,-14,robbery,10,0.3148499613993947
2022,NV,2022-02-27,-14,shoplifting,18,0.5667299305189105
2022,NV,2022-02-27,-14,theft_from_building,10,0.3148499613993947
2022,NV,2022-02-27,-14,theft_from_motor_vehicle,37,1.1649448571777605
2022,NV,2022-02-28,-13,burglary,51,1.6057348031369132
2022,NV,2022-02-28,-13,motor_vehicle_theft,43,1.3538548340173973
2022,NV,2022-02-28,-13,robbery,5,0.15742498069969735
2022,NV,2022-02-28,-13,shoplifting,18,0.5667299305189105
2022,NV,2022-02-28,-13,theft_from_building,7,0.2203949729795763
2022,NV,2022-02-28,-13,theft_from_motor_vehicle,33,1.0390048726180026
2022,NV,2022-03-01,-12,burglary,42,1.3223698378774578
2022,NV,2022-03-01,-12,motor_vehicle_theft,45,1.4168248262972762
2022,NV,2022-03-01,-12,robbery,4,0.12593998455975788
2022,NV,2022-03-01,-12,shoplifting,23,0.7241549112186079
2022,NV,2022-03-01,-12,theft_from_building,13,0.40930494981921317
2022,NV,2022-03-01,-12,theft_from_motor_vehicle,41,1.2908848417375183
2022,NV,2022-03-02,-11,burglary,45,1.4168248262972762
2022,NV,2022-03-02,-11,motor_vehicle_theft,41,1.2908848417375183
2022,NV,2022-03-02,-11,robbery,3,0.09445498841981842
2022,NV,2022-03-02,-11,shoplifting,24,0.7556399073585474
2022,NV,2022-03-02,-11,theft_from_building,10,0.3148499613993947
2022,NV,2022-03-02,-11,theft_from_motor_vehicle,42,1.3223698378774578
2022,NV,2022-03-03,-10,burglary,33,1.0390048726180026
2022,NV,2022-03-03,-10,motor_vehicle_theft,36,1.133459861037821
2022,NV,2022-03-03,-10,robbery,11,0.3463349575393342
2022,NV,2022-03-03,-10,shoplifting,21,0.6611849189387289
2022,NV,2022-03-03,-10,theft_from_building,15,0.4722749420990921
2022,NV,2022-03-03,-10,theft_from_motor_vehicle,40,1.2593998455975788
2022,NV,2022-03-04,-9,burglary,44,1.3853398301573367
2022,NV,2022-03-04,-9,motor_vehicle_theft,37,1.1649448571777605
2022,NV,2022-03-04,-9,robbery,4,0.12593998455975788
2022,NV,2022-03-04,-9,shoplifting,17,0.535244934378971
2022,NV,2022-03-04,-9,theft_from_building,9,0.28336496525945526
2022,NV,2022-03-04,-9,theft_from_motor_vehicle,44,1.3853398301573367
2022,NV,2022-03-05,-8,burglary,36,1.133459861037821
2022,NV,2022-03-05,-8,motor_vehicle_theft,38,1.1964298533176998
2022,NV,2022-03-05,-8,robbery,5,0.15742498069969735
2022,NV,2022-03-05,-8,shoplifting,16,0.5037599382390315
2022,NV,2022-03-05,-8,theft_from_building,9,0.28336496525945526
2022,NV,2022-03-05,-8,theft_from_motor_vehicle,31,0.9760348803381237
2022,NV,2022-03-06,-7,burglary,37,1.1649448571777605
2022,NV,2022-03-06,-7,motor_vehicle_theft,27,0.8500948957783658
2022,NV,2022-03-06,-7,robbery,6,0.18890997683963684
2022,NV,2022-03-06,-7,shoplifting,18,0.5667299305189105
2022,NV,2022-03-06,-7,theft_from_building,9,0.28336496525945526
2022,NV,2022-03-06,-7,theft_from_motor_vehicle,37,1.1649448571777605
2022,NV,2022-03-07,-6,burglary,58,1.8261297761164894
2022,NV,2022-03-07,-6,motor_vehicle_theft,56,1.7631597838366104
2022,NV,2022-03-07,-6,robbery,5,0.15742498069969735
2022,NV,2022-03-07,-6,shoplifting,12,0.3778199536792737
2022,NV,2022-03-07,-6,theft_from_building,13,0.40930494981921317
2022,NV,2022-03-07,-6,theft_from_motor_vehicle,46,1.4483098224372157
2022,NV,2022-03-08,-5,burglary,42,1.3223698378774578
2022,NV,2022-03-08,-5,motor_vehicle_theft,54,1.7001897915567317
2022,NV,2022-03-08,-5,robbery,6,0.18890997683963684
2022,NV,2022-03-08,-5,shoplifting,27,0.8500948957783658
2022,NV,2022-03-08,-5,theft_from_building,7,0.2203949729795763
2022,NV,2022-03-08,-5,theft_from_motor_vehicle,38,1.1964298533176998
2022,NV,2022-03-09,-4,burglary,38,1.1964298533176998
2022,NV,2022-03-09,-4,motor_vehicle_theft,40,1.2593998455975788
2022,NV,2022-03-09,-4,robbery,3,0.09445498841981842
2022,NV,2022-03-09,-4,shoplifting,25,0.7871249034984868
2022,NV,2022-03-09,-4,theft_from_building,12,0.3778199536792737
2022,NV,2022-03-09,-4,theft_from_motor_vehicle,34,1.070489868757942
2022,NV,2022-03-10,-3,burglary,34,1.070489868757942
2022,NV,2022-03-10,-3,motor_vehicle_theft,33,1.0390048726180026
2022,NV,2022-03-10,-3,robbery,4,0.12593998455975788
2022,NV,2022-03-10,-3,shoplifting,22,0.6926699150786684
2022,NV,2022-03-10,-3,theft_from_building,7,0.2203949729795763
2022,NV,2022-03-10,-3,theft_from_motor_vehicle,42,1.3223698378774578
2022,NV,2022-03-11,-2,burglary,26,0.8186098996384263
2022,NV,2022-03-11,-2,motor_vehicle_theft,36,1.133459861037821
2022,NV,2022-03-11,-2,robbery,8,0.25187996911951577
2022,NV,2022-03-11,-2,shoplifting,28,0.8815798919183052
2022,NV,2022-03-11,-2,theft_from_building,6,0.18890997683963684
2022,NV,2022-03-11,-2,theft_from_motor_vehicle,40,1.2593998455975788
2022,NV,2022-03-12,-1,burglary,19,0.5982149266588499
2022,NV,2022-03-12,-1,motor_vehicle_theft,40,1.2593998455975788
2022,NV,2022-03-12,-1,robbery,12,0.3778199536792737
2022,NV,2022-03-12,-1,shoplifting,27,0.8500948957783658
2022,NV,2022-03-12,-1,theft_from_building,4,0.12593998455975788
2022,NV,2022-03-12,-1,theft_from_motor_vehicle,31,0.9760348803381237
2022,NV,2022-03-13,0,burglary,24,0.7556399073585474
2022,NV,2022-03-13,0,motor_vehicle_theft,28,0.8815798919183052
2022,NV,2022-03-13,0,robbery,5,0.15742498069969735
2022,NV,2022-03-13,0,shoplifting,17,0.535244934378971
2022,NV,2022-03-13,0,theft_from_building,12,0.3778199536792737
2022,NV,2022-03-13,0,theft_from_motor_vehicle,29,0.9130648880582447
2022,NV,2022-03-14,1,burglary,49,1.5427648108570342
2022,NV,2022-03-14,1,motor_vehicle_theft,47,1.4797948185771552
2022,NV,2022-03-14,1,robbery,5,0.15742498069969735
2022,NV,2022-03-14,1,shoplifting,17,0.535244934378971
2022,NV,2022-03-14,1,theft_from_building,7,0.2203949729795763
2022,NV,2022-03-14,1,theft_from_motor_vehicle,50,1.5742498069969737
2022,NV,2022-03-15,2,burglary,36,1.133459861037821
2022,NV,2022-03-15,2,motor_vehicle_theft,52,1.6372197992768527
2022,NV,2022-03-15,2,robbery,4,0.12593998455975788
2022,NV,2022-03-15,2,shoplifting,34,1.070489868757942
2022,NV,2022-03-15,2,theft_from_building,6,0.18890997683963684
2022,NV,2022-03-15,2,theft_from_motor_vehicle,44,1.3853398301573367
2022,NV,2022-03-16,3,burglary,46,1.4483098224372157
2022,NV,2022-03-16,3,motor_vehicle_theft,46,1.4483098224372157
2022,NV,2022-03-16,3,robbery,5,0.15742498069969735
2022,NV,2022-03-16,3,shoplifting,32,1.007519876478063
2022,NV,2022-03-16,3,theft_from_building,9,0.28336496525945526
2022,NV,2022-03-16,3,theft_from_motor_vehicle,30,0.9445498841981842
2022,NV,2022-03-17,4,burglary,31,0.9760348803381237
2022,NV,2022-03-17,4,motor_vehicle_theft,38,1.1964298533176998
2022,NV,2022-03-17,4,robbery,6,0.18890997683963684
2022,NV,2022-03-17,4,shoplifting,31,0.9760348803381237
2022,NV,2022-03-17,4,theft_from_building,5,0.15742498069969735
2022,NV,2022-03-17,4,theft_from_motor_vehicle,39,1.2279148494576393
2022,NV,2022-03-18,5,burglary,47,1.4797948185771552
2022,NV,2022-03-18,5,motor_vehicle_theft,41,1.2908848417375183
2022,NV,2022-03-18,5,robbery,8,0.25187996911951577
2022,NV,2022-03-18,5,shoplifting,10,0.3148499613993947
2022,NV,2022-03-18,5,theft_from_building,19,0.5982149266588499
2022,NV,2022-03-18,5,theft_from_motor_vehicle,43,1.3538548340173973
2022,NV,2022-03-19,6,burglary,34,1.070489868757942
2022,NV,2022-03-19,6,motor_vehicle_theft,49,1.5427648108570342
2022,NV,2022-03-19,6,robbery,5,0.15742498069969735
2022,NV,2022-03-19,6,shoplifting,16,0.5037599382390315
2022,NV,2022-03-19,6,theft_from_building,7,0.2203949729795763
2022,NV,2022-03-19,6,theft_from_motor_vehicle,27,0.8500948957783658
2022,NV,2022-03-20,7,burglary,33,1.0390048726180026
2022,NV,2022-03-20,7,motor_vehicle_theft,38,1.1964298533176998
2022,NV,2022-03-20,7,robbery,5,0.15742498069969735
2022,NV,2022-03-20,7,shoplifting,22,0.6926699150786684
2022,NV,2022-03-20,7,theft_from_building,6,0.18890997683963684
2022,NV,2022-03-20,7,theft_from_motor_vehicle,30,0.9445498841981842
2022,NV,2022-03-21,8,burglary,53,1.668704795416792
2022,NV,2022-03-21,8,motor_vehicle_theft,49,1.5427648108570342
2022,NV,2022-03-21,8,robbery,9,0.28336496525945526
2022,NV,2022-03-21,8,shoplifting,27,0.8500948957783658
2022,NV,2022-03-21,8,theft_from_building,8,0.25187996911951577
2022,NV,2022-03-21,8,theft_from_motor_vehicle,35,1.1019748648978815
2022,NV,2022-03-22,9,burglary,36,1.133459861037821
2022,NV,2022-03-22,9,motor_vehicle_theft,46,1.4483098224372157
2022,NV,2022-03-22,9,robbery,4,0.12593998455975788
2022,NV,2022-03-22,9,shoplifting,15,0.4722749420990921
2022,NV,2022-03-22,9,theft_from_building,5,0.15742498069969735
2022,NV,2022-03-22,9,theft_from_motor_vehicle,42,1.3223698378774578
2022,NV,2022-03-23,10,burglary,31,0.9760348803381237
2022,NV,2022-03-23,10,motor_vehicle_theft,54,1.7001897915567317
2022,NV,2022-03-23,10,robbery,5,0.15742498069969735
2022,NV,2022-03-23,10,shoplifting,24,0.7556399073585474
2022,NV,2022-03-23,10,theft_from_building,4,0.12593998455975788
2022,NV,2022-03-23,10,theft_from_motor_vehicle,44,1.3853398301573367
2022,NV,2022-03-24,11,burglary,40,1.2593998455975788
2022,NV,2022-03-24,11,motor_vehicle_theft,51,1.6057348031369132
2022,NV,2022-03-24,11,robbery,9,0.28336496525945526
2022,NV,2022-03-24,11,shoplifting,23,0.7241549112186079
2022,NV,2022-03-24,11,theft_from_building,12,0.3778199536792737
2022,NV,2022-03-24,11,theft_from_motor_vehicle,38,1.1964298533176998
2022,NV,2022-03-25,12,burglary,46,1.4483098224372157
2022,NV,2022-03-25,12,motor_vehicle_theft,40,1.2593998455975788
2022,NV,2022-03-25,12,robbery,9,0.28336496525945526
2022,NV,2022-03-25,12,shoplifting,26,0.8186098996384263
2022,NV,2022-03-25,12,theft_from_building,10,0.3148499613993947
2022,NV,2022-03-25,12,theft_from_motor_vehicle,34,1.070489868757942
2022,NV,2022-03-26,13,burglary,35,1.1019748648978815
2022,NV,2022-03-26,13,motor_vehicle_theft,27,0.8500948957783658
2022,NV,2022-03-26,13,robbery,4,0.12593998455975788
2022,NV,2022-03-26,13,shoplifting,17,0.535244934378971
2022,NV,2022-03-26,13,theft_from_building,5,0.15742498069969735
2022,NV,2022-03-26,13,theft_from_motor_vehicle,25,0.7871249034984868
2022,NV,2022-03-27,14,burglary,31,0.9760348803381237
2022,NV,2022-03-27,14,motor_vehicle_theft,39,1.2279148494576393
2022,NV,2022-03-27,14,robbery,6,0.18890997683963684
2022,NV,2022-03-27,14,shoplifting,24,0.7556399073585474
2022,NV,2022-03-27,14,theft_from_building,8,0.25187996911951577
2022,NV,2022-03-27,14,theft_from_motor_vehicle,34,1.070489868757942
2023,NV,2023-02-26,-14,burglary,22,0.6844279877537167
2023,NV,2023-02-26,-14,motor_vehicle_theft,49,1.5244077909060052
2023,NV,2023-02-26,-14,robbery,2,0.06222072615942879
2023,NV,2023-02-26,-14,shoplifting,15,0.4666554461957159
2023,NV,2023-02-26,-14,theft_from_building,4,0.12444145231885757
2023,NV,2023-02-26,-14,theft_from_motor_vehicle,20,0.6222072615942879
2023,NV,2023-02-27,-13,burglary,34,1.0577523447102892
2023,NV,2023-02-27,-13,motor_vehicle_theft,59,1.8355114217031492
2023,NV,2023-02-27,-13,robbery,7,0.21777254155800077
2023,NV,2023-02-27,-13,shoplifting,27,0.8399798031522887
2023,NV,2023-02-27,-13,theft_from_building,15,0.4666554461957159
2023,NV,2023-02-27,-13,theft_from_motor_vehicle,41,1.2755248862682902
2023,NV,2023-02-28,-12,burglary,30,0.9333108923914318
2023,NV,2023-02-28,-12,motor_vehicle_theft,50,1.55551815398572
2023,NV,2023-02-28,-12,robbery,7,0.21777254155800077
2023,NV,2023-02-28,-12,shoplifting,26,0.8088694400725742
2023,NV,2023-02-28,-12,theft_from_building,2,0.06222072615942879
2023,NV,2023-02-28,-12,theft_from_motor_vehicle,39,1.2133041601088614
2023,NV,2023-03-01,-11,burglary,40,1.2444145231885757
2023,NV,2023-03-01,-11,motor_vehicle_theft,53,1.648849243224863
2023,NV,2023-03-01,-11,robbery,6,0.18666217847828637
2023,NV,2023-03-01,-11,shoplifting,11,0.34221399387685836
2023,NV,2023-03-01,-11,theft_from_building,13,0.4044347200362871
2023,NV,2023-03-01,-11,theft_from_motor_vehicle,27,0.8399798031522887
2023,NV,2023-03-02,-10,burglary,27,0.8399798031522887
2023,NV,2023-03-02,-10,motor_vehicle_theft,55,1.711069969384292
2023,NV,2023-03-02,-10,robbery,4,0.12444145231885757
2023,NV,2023-03-02,-10,shoplifting,21,0.6533176246740023
2023,NV,2023-03-02,-10,theft_from_building,4,0.12444145231885757
2023,NV,2023-03-02,-10,theft_from_motor_vehicle,42,1.3066352493480047
